Property_ID,Location,Property_Type,Bedrooms,Bathrooms,Area_sqm,Developer,Status,Price_EGP,Sale_Date
5040,Zayed City,Retail Space,3,1,75,Developer_2,Sold,5362098.84,2024-03-15
5041,Zayed City,Retail Space,3,2,392,Developer_2,Sold,32034959.79,2024-06-12
5042,Maadi,Villa,5,2,459,Developer_10,Available,45357858.44,2024-01-05
5043,Zayed City,Studio,2,3,142,Developer_1,Sold,6445762.25,2024-02-05
5044,Nasr City,Studio,2,1,349,Developer_4,Sold,13692978.98,2024-05-09
5045,6th October City,Apartment,1,1,172,Developer_1,Sold,8755142.94,2024-02-09
5046,Zayed City,Apartment,4,4,390,Developer_7,Sold,19771518.58,2024-08-06
5047,Zayed City,Duplex,2,1,240,Developer_1,Sold,12249247.62,2024-01-06
5048,Maadi,Duplex,1,1,309,Developer_3,Sold,13869327.8,2024-06-02
5049,Nasr City,Studio,4,4,406,Developer_5,Sold,15540367.79,2024-11-22
5050,Downtown Cairo,Studio,1,1,183,Developer_2,Sold,10302491.24,2024-04-16
5051,Downtown Cairo,Apartment,5,3,68,Developer_7,Sold,3617721.94,2024-01-14
5052,Downtown Cairo,Commercial Office,2,4,225,Developer_8,Sold,18727693.82,2024-11-14
5053,Downtown Cairo,Commercial Office,1,4,278,Developer_6,Available,21921010.63,2024-09-06
5054,6th October City,Retail Space,5,1,54,Developer_2,Sold,3856291.97,2024-04-25
5055,Maadi,Apartment,1,3,360,Developer_8,Sold,16553963.3,2024-03-05
5056,Maadi,Duplex,3,3,78,Developer_5,Sold,3522801.88,2024-05-19
5057,Heliopolis,Duplex,1,1,196,Developer_8,Sold,7813623.59,2024-07-21
5058,Nasr City,Commercial Office,3,2,165,Developer_5,Sold,8576599.54,2024-07-05
5059,Downtown Cairo,Studio,2,2,184,Developer_6,Available,11214308.43,2024-08-22
5060,6th October City,Apartment,1,1,62,Developer_5,Sold,2921154.48,2024-10-11
5061,Nasr City,Retail Space,5,2,397,Developer_7,Available,22834120.31,2024-07-12
5062,Downtown Cairo,Retail Space,2,2,491,Developer_5,Available,43194267.41,2024-12-24
5063,6th October City,Studio,2,3,305,Developer_5,Sold,13717967.57,2024-04-17
5064,Nasr City,Duplex,3,1,347,Developer_10,Sold,15296408.44,2024-02-11
5065,Maadi,Commercial Office,2,1,403,Developer_4,Sold,23438226.79,2024-04-03
5066,Maadi,Studio,1,3,452,Developer_9,Sold,21476997.93,2024-02-17
5067,New Cairo,Duplex,1,4,423,Developer_9,Sold,24157988.43,2024-10-27
5068,Zayed City,Duplex,3,1,384,Developer_1,Sold,18258326.08,2024-01-22
5069,Downtown Cairo,Retail Space,1,3,310,Developer_9,Sold,31074932.97,2024-04-09
5070,Heliopolis,Duplex,3,2,54,Developer_7,Sold,2219161.08,2024-02-01
5071,Nasr City,Studio,4,2,62,Developer_2,Available,2578690.98,2024-09-08
5072,Heliopolis,Villa,3,3,473,Developer_10,Sold,37664822.59,2024-11-05
5073,New Cairo,Commercial Office,5,1,235,Developer_2,Sold,19780659.02,2024-01-28
5074,Zayed City,Duplex,5,1,428,Developer_7,Sold,18695164.28,2024-01-27
5075,Nasr City,Studio,1,2,101,Developer_4,Sold,3558880.82,2024-02-22
5076,6th October City,Retail Space,4,1,471,Developer_6,Sold,34536679.83,2024-11-26
5077,Downtown Cairo,Apartment,5,3,240,Developer_8,Available,14968910.7,2024-10-29
5078,Zayed City,Retail Space,5,1,471,Developer_9,Sold,32443966.49,2024-04-24
5079,Maadi,Commercial Office,5,4,494,Developer_6,Sold,29283740.5,2024-03-06
5080,New Cairo,Apartment,1,3,61,Developer_5,Available,3422029.78,2024-09-06
5081,Zayed City,Apartment,2,4,430,Developer_3,Sold,21929059.89,2024-01-28
5082,Downtown Cairo,Retail Space,2,2,347,Developer_2,Sold,26995459.35,2024-12-03
5083,Zayed City,Studio,2,1,355,Developer_9,Sold,20235858.45,2024-03-03
5084,Downtown Cairo,Retail Space,1,2,50,Developer_1,Sold,4764944.48,2024-08-09
5085,Maadi,Villa,2,2,274,Developer_10,Sold,25404383.26,2024-07-02
5086,Nasr City,Studio,3,1,369,Developer_6,Sold,13523570.79,2024-04-10
5087,6th October City,Studio,1,4,53,Developer_3,Sold,2783614.13,2024-06-24
5088,Maadi,Commercial Office,1,4,178,Developer_7,Sold,11321650.62,2024-11-20
5089,6th October City,Studio,4,4,276,Developer_9,Sold,13289348.83,2024-11-16
5090,Nasr City,Commercial Office,5,2,91,Developer_6,Sold,4893951.55,2024-07-09
5091,Zayed City,Duplex,4,4,73,Developer_9,Sold,3610096.67,2024-10-11
5092,6th October City,Commercial Office,2,2,326,Developer_1,Sold,20837593.79,2024-04-22
5093,New Cairo,Studio,1,4,214,Developer_9,Sold,11029790.9,2024-05-06
5094,New Cairo,Duplex,1,3,67,Developer_7,Sold,4142511.92,2024-01-10
5095,Downtown Cairo,Duplex,2,2,221,Developer_9,Sold,13074034.8,2024-07-01
5096,Maadi,Villa,5,1,52,Developer_9,Sold,5487564.55,2024-07-26
5097,Nasr City,Retail Space,4,1,206,Developer_10,Sold,12306534.64,2024-05-30
5098,Downtown Cairo,Studio,5,4,435,Developer_4,Sold,27298226.35,2024-04-03
5099,Maadi,Apartment,2,2,482,Developer_5,Sold,21554346.84,2024-05-14
5100,Maadi,Retail Space,4,3,393,Developer_3,Sold,26984343.2,2024-12-29
5101,Downtown Cairo,Studio,4,4,139,Developer_3,Sold,7753539.87,2024-01-01
5102,Heliopolis,Apartment,5,2,218,Developer_7,Sold,9478491.55,2024-01-19
5103,Maadi,Retail Space,5,4,105,Developer_9,Sold,6776132.66,2024-03-31
5104,Heliopolis,Villa,1,2,479,Developer_1,Sold,44071584.99,2024-10-31
5105,New Cairo,Studio,1,2,200,Developer_10,Sold,10194840.77,2024-08-23
5106,New Cairo,Retail Space,5,3,353,Developer_8,Sold,32215892.04,2024-09-09
5107,Maadi,Villa,2,3,344,Developer_4,Sold,34765642.13,2024-06-07
5108,New Cairo,Apartment,5,3,92,Developer_9,Sold,4468178.29,2024-05-22
5109,Nasr City,Commercial Office,1,1,283,Developer_10,Sold,15069589.6,2024-11-21
5110,Heliopolis,Studio,4,4,151,Developer_6,Sold,5995687.25,2024-05-14
5111,Heliopolis,Duplex,2,2,347,Developer_10,Sold,13765890.18,2024-11-14
5112,Maadi,Duplex,1,4,270,Developer_7,Sold,12296095.11,2024-11-17
5113,New Cairo,Villa,2,3,209,Developer_1,Available,25301174.73,2024-11-14
5114,6th October City,Commercial Office,2,1,197,Developer_5,Available,14110825.58,2024-12-28
5115,Downtown Cairo,Duplex,4,2,495,Developer_2,Sold,33477766.65,2024-09-28
5116,Downtown Cairo,Duplex,1,4,185,Developer_8,Sold,11698224.15,2024-04-11
5117,Heliopolis,Studio,5,4,137,Developer_5,Available,6205020.01,2024-08-29
5118,Maadi,Duplex,2,2,184,Developer_10,Sold,7913084.58,2024-01-02
5119,Maadi,Apartment,2,4,111,Developer_1,Available,5236159.81,2024-08-15
5120,Nasr City,Villa,4,3,496,Developer_8,Sold,48880601.71,2024-02-17
5121,Zayed City,Retail Space,1,3,459,Developer_9,Sold,35880963.86,2024-07-07
5122,Zayed City,Duplex,2,4,67,Developer_10,Sold,3465057.55,2024-04-15
5123,Heliopolis,Studio,2,3,279,Developer_7,Sold,11135168.57,2024-04-19
5124,Downtown Cairo,Retail Space,3,3,234,Developer_2,Sold,19557406.04,2024-05-15
5125,Nasr City,Apartment,3,3,218,Developer_5,Available,7572991.77,2024-01-03
5126,Nasr City,Retail Space,2,4,232,Developer_5,Available,13381973.46,2024-06-01
5127,Nasr City,Duplex,4,1,99,Developer_5,Sold,4070093.43,2024-01-07
5128,Heliopolis,Villa,5,4,73,Developer_3,Available,6542469.43,2024-05-03
5129,Zayed City,Villa,3,1,57,Developer_2,Sold,7114662.5,2024-12-18
5130,Downtown Cairo,Villa,3,2,442,Developer_2,Sold,67749962.82,2024-04-06
5131,Nasr City,Duplex,1,3,58,Developer_7,Available,2407019.76,2024-01-07
5132,Downtown Cairo,Apartment,5,2,324,Developer_2,Sold,19750386.95,2024-11-06
5133,New Cairo,Commercial Office,3,3,103,Developer_5,Sold,7344989.65,2024-03-16
5134,Maadi,Retail Space,5,1,164,Developer_4,Sold,10549095.0,2024-07-11
5135,Maadi,Villa,5,4,111,Developer_10,Sold,12391027.11,2024-06-17
5136,Downtown Cairo,Apartment,1,2,177,Developer_7,Sold,11061895.4,2024-10-24
5137,6th October City,Studio,2,4,193,Developer_2,Sold,8124151.02,2024-08-16
5138,6th October City,Studio,2,1,147,Developer_2,Available,7042649.63,2024-05-27
5139,Heliopolis,Apartment,3,2,242,Developer_8,Sold,9188147.64,2024-09-07
5140,Heliopolis,Studio,1,4,352,Developer_2,Available,15276718.37,2024-02-16
5141,Maadi,Studio,3,3,429,Developer_10,Sold,21153646.0,2024-10-19
5142,New Cairo,Villa,3,4,174,Developer_7,Sold,22911161.86,2024-01-13
5143,Zayed City,Duplex,2,2,389,Developer_1,Sold,17203362.32,2024-11-01
5144,Zayed City,Duplex,1,2,227,Developer_5,Sold,10485574.57,2024-03-17
5145,Heliopolis,Duplex,5,4,430,Developer_3,Sold,15864737.15,2024-09-27
5146,New Cairo,Duplex,2,4,205,Developer_6,Sold,11627122.3,2024-01-17
5147,Heliopolis,Apartment,3,2,77,Developer_7,Sold,3454554.81,2024-03-27
5148,Zayed City,Villa,3,2,262,Developer_7,Sold,28251772.55,2024-02-02
5149,Downtown Cairo,Apartment,4,1,279,Developer_10,Sold,15439520.0,2024-07-24
5150,Heliopolis,Retail Space,1,1,252,Developer_6,Sold,14830417.83,2024-02-26
5151,Nasr City,Retail Space,5,3,393,Developer_9,Available,25124795.37,2024-02-03
5152,Downtown Cairo,Studio,5,2,317,Developer_3,Sold,18256324.71,2024-04-20
5153,Heliopolis,Villa,3,1,331,Developer_4,Sold,32474158.0,2024-11-04
5154,Maadi,Commercial Office,4,3,279,Developer_10,Sold,17741569.27,2024-12-27
5155,Heliopolis,Duplex,4,1,237,Developer_5,Sold,9489425.2,2024-10-07
5156,Maadi,Retail Space,1,1,186,Developer_10,Available,12708268.98,2024-02-02
5157,New Cairo,Retail Space,3,4,159,Developer_4,Sold,12222341.09,2024-05-16
5158,Zayed City,Studio,3,1,373,Developer_10,Available,20080581.94,2024-05-29
5159,Downtown Cairo,Duplex,3,3,181,Developer_1,Sold,11250480.93,2024-12-12
5160,Downtown Cairo,Duplex,1,2,481,Developer_1,Sold,26303057.7,2024-11-28
5161,6th October City,Duplex,5,4,256,Developer_2,Sold,10920894.12,2024-07-17
5162,6th October City,Retail Space,2,4,479,Developer_9,Available,35259810.25,2024-09-27
5163,Zayed City,Commercial Office,4,1,213,Developer_5,Sold,13158083.03,2024-11-20
5164,6th October City,Studio,5,2,251,Developer_2,Sold,12100813.33,2024-03-25
5165,Downtown Cairo,Duplex,2,4,397,Developer_6,Sold,23301294.28,2024-06-06
5166,Heliopolis,Duplex,5,2,280,Developer_8,Sold,10248549.48,2024-06-06
5167,New Cairo,Villa,5,1,379,Developer_4,Sold,41869185.41,2024-03-24
5168,New Cairo,Duplex,5,2,91,Developer_9,Sold,5616221.83,2024-07-14
5169,Zayed City,Villa,5,2,321,Developer_8,Sold,40349180.75,2024-07-15
5170,6th October City,Studio,3,2,63,Developer_7,Sold,3226189.74,2024-10-29
5171,Heliopolis,Studio,5,3,421,Developer_5,Available,19493152.5,2024-10-31
5172,New Cairo,Studio,2,3,224,Developer_10,Available,12718942.85,2024-08-31
5173,New Cairo,Villa,2,1,437,Developer_5,Sold,55477942.19,2024-08-19
5174,Nasr City,Retail Space,4,1,213,Developer_6,Sold,13225511.38,2024-12-05
5175,Nasr City,Retail Space,1,1,472,Developer_7,Sold,23562741.72,2024-04-16
5176,Downtown Cairo,Commercial Office,2,1,241,Developer_3,Sold,18620115.38,2024-03-31
5177,New Cairo,Commercial Office,2,1,365,Developer_7,Sold,27842433.43,2024-03-28
5178,Zayed City,Retail Space,2,4,219,Developer_8,Sold,15425585.27,2024-08-05
5179,Maadi,Retail Space,2,3,91,Developer_5,Sold,5962798.52,2024-11-22
5180,Maadi,Duplex,1,1,313,Developer_7,Available,12315048.48,2024-09-22
5181,Heliopolis,Studio,1,1,264,Developer_6,Sold,10629595.3,2024-12-30
5182,New Cairo,Retail Space,5,4,279,Developer_8,Sold,24686535.48,2024-11-04
5183,New Cairo,Apartment,2,4,173,Developer_4,Sold,9259691.12,2024-07-28
5184,Downtown Cairo,Retail Space,2,1,163,Developer_5,Sold,15101064.27,2024-05-23
5185,New Cairo,Duplex,4,4,474,Developer_6,Available,26543664.04,2024-05-16
5186,Zayed City,Retail Space,4,4,76,Developer_9,Sold,5014250.51,2024-03-16
5187,Nasr City,Commercial Office,4,3,94,Developer_6,Sold,5345979.43,2024-02-16
5188,New Cairo,Commercial Office,4,2,457,Developer_5,Available,32618112.18,2024-09-09
5189,New Cairo,Studio,5,1,327,Developer_10,Sold,16689072.18,2024-05-04
5190,Downtown Cairo,Villa,3,3,268,Developer_9,Sold,34329197.36,2024-06-16
5191,6th October City,Duplex,4,2,457,Developer_8,Available,23043541.24,2024-03-12
5192,Downtown Cairo,Villa,4,3,188,Developer_5,Sold,25933939.8,2024-07-04
5193,Downtown Cairo,Commercial Office,1,2,385,Developer_6,Sold,35379031.32,2024-06-27
5194,Zayed City,Studio,2,4,289,Developer_8,Sold,12468183.28,2024-08-06
5195,Heliopolis,Commercial Office,5,3,486,Developer_4,Sold,25329761.57,2024-01-25
5196,New Cairo,Studio,2,1,77,Developer_7,Sold,4150798.91,2024-10-21
5197,Downtown Cairo,Retail Space,3,4,60,Developer_4,Sold,5218747.0,2024-09-29
5198,Downtown Cairo,Apartment,5,4,229,Developer_9,Sold,15129404.06,2024-08-13
5199,6th October City,Villa,3,2,389,Developer_3,Available,40197479.73,2024-11-03
5200,Downtown Cairo,Duplex,2,3,82,Developer_3,Sold,5190100.43,2024-06-29
5201,Maadi,Studio,1,2,312,Developer_4,Sold,14230600.53,2024-06-27
5202,Heliopolis,Retail Space,4,1,315,Developer_9,Sold,20792348.46,2024-12-30
5203,New Cairo,Retail Space,2,1,430,Developer_2,Sold,32927571.29,2024-09-26
5204,New Cairo,Apartment,5,4,222,Developer_9,Available,12356108.54,2024-07-25
5205,6th October City,Retail Space,4,3,225,Developer_4,Available,14594783.78,2024-08-10
5206,Zayed City,Retail Space,5,4,283,Developer_1,Sold,18383345.57,2024-11-08
5207,New Cairo,Apartment,3,1,180,Developer_1,Sold,10144655.65,2024-07-02
5208,Maadi,Villa,5,3,182,Developer_8,Sold,16256234.43,2024-09-26
5209,New Cairo,Retail Space,1,1,279,Developer_5,Sold,21716835.26,2024-07-30
5210,Maadi,Studio,3,3,50,Developer_1,Sold,2117931.86,2024-07-27
5211,Heliopolis,Duplex,2,4,213,Developer_10,Sold,9094452.83,2024-11-06
5212,Heliopolis,Duplex,4,4,317,Developer_5,Sold,11670914.56,2024-03-11
5213,Nasr City,Duplex,4,1,336,Developer_2,Sold,13280205.74,2024-10-25
5214,Nasr City,Commercial Office,1,4,218,Developer_4,Sold,11390015.03,2024-07-28
5215,Maadi,Commercial Office,5,4,275,Developer_4,Sold,16181598.66,2024-04-01
5216,Zayed City,Studio,2,4,414,Developer_3,Sold,19823985.88,2024-03-07
5217,New Cairo,Retail Space,5,2,344,Developer_5,Sold,29894109.91,2024-05-24
5218,Downtown Cairo,Retail Space,5,2,158,Developer_6,Sold,13967663.22,2024-07-18
5219,New Cairo,Duplex,1,1,257,Developer_1,Sold,15018652.13,2024-06-01
5220,Nasr City,Apartment,3,4,438,Developer_2,Sold,18823326.61,2024-04-03
5221,Downtown Cairo,Retail Space,3,4,370,Developer_6,Sold,35731073.57,2024-11-29
5222,Maadi,Duplex,1,2,411,Developer_7,Sold,19300126.65,2024-03-19
5223,Downtown Cairo,Studio,1,2,454,Developer_5,Sold,25730449.03,2024-05-12
5224,New Cairo,Duplex,1,3,251,Developer_7,Sold,13890729.84,2024-01-08
5225,New Cairo,Villa,5,4,185,Developer_2,Available,21437277.88,2024-10-29
5226,Zayed City,Duplex,5,1,197,Developer_3,Sold,9773031.76,2024-11-26
5227,6th October City,Retail Space,2,1,340,Developer_9,Sold,27586194.77,2024-09-13
5228,Downtown Cairo,Retail Space,1,3,143,Developer_1,Sold,12769248.88,2024-05-07
5229,Nasr City,Apartment,5,2,355,Developer_4,Sold,13612468.21,2024-02-03
5230,Nasr City,Studio,3,2,94,Developer_7,Sold,3733184.91,2024-12-05
5231,6th October City,Studio,1,3,94,Developer_8,Sold,4633197.52,2024-03-29
5232,New Cairo,Apartment,3,3,480,Developer_6,Available,26678789.43,2024-05-19
5233,Zayed City,Studio,4,2,205,Developer_10,Sold,11264107.47,2024-09-17
5234,Zayed City,Duplex,2,1,332,Developer_3,Sold,14819761.63,2024-12-30
5235,Nasr City,Studio,4,3,399,Developer_1,Sold,17102504.47,2024-07-31
5236,Zayed City,Duplex,2,4,487,Developer_5,Sold,25823131.75,2024-05-25
5237,Heliopolis,Studio,1,1,86,Developer_2,Available,3083186.38,2024-11-17
5238,6th October City,Retail Space,2,2,340,Developer_10,Sold,23309964.51,2024-08-25
5239,New Cairo,Duplex,5,2,196,Developer_9,Available,11956960.26,2024-06-26
5240,Heliopolis,Duplex,3,3,496,Developer_3,Sold,18569771.6,2024-01-11
5241,6th October City,Retail Space,5,2,486,Developer_10,Sold,37775349.6,2024-04-24
5242,Maadi,Apartment,1,1,411,Developer_1,Sold,17202094.2,2024-10-08
5243,Downtown Cairo,Apartment,4,3,346,Developer_6,Sold,18354131.23,2024-01-29
5244,Nasr City,Retail Space,3,3,296,Developer_1,Sold,18518006.4,2024-10-15
5245,Zayed City,Commercial Office,1,2,495,Developer_3,Sold,31759963.19,2024-05-27
5246,Maadi,Apartment,5,1,151,Developer_4,Available,5844407.54,2024-07-30
5247,Zayed City,Duplex,5,2,181,Developer_10,Available,9281489.93,2024-02-05
5248,Heliopolis,Duplex,2,1,251,Developer_8,Sold,10483900.75,2024-06-12
5249,New Cairo,Studio,2,1,424,Developer_9,Sold,22017987.51,2024-06-29
5250,New Cairo,Studio,4,3,124,Developer_9,Sold,5747675.86,2024-10-14
5251,New Cairo,Commercial Office,2,4,94,Developer_10,Sold,7446919.79,2024-02-07
5252,Zayed City,Duplex,2,2,461,Developer_10,Sold,23442273.57,2024-08-06
5253,Maadi,Commercial Office,2,2,373,Developer_10,Sold,20913127.01,2024-02-14
5254,New Cairo,Duplex,4,3,483,Developer_7,Sold,23316902.94,2024-11-29
5255,Maadi,Apartment,1,2,216,Developer_5,Sold,8881442.53,2024-07-11
5256,Zayed City,Studio,3,1,436,Developer_5,Sold,21174504.44,2024-01-08
5257,Heliopolis,Retail Space,1,1,83,Developer_5,Sold,4861857.0,2024-06-29
5258,Maadi,Retail Space,1,2,416,Developer_4,Sold,27095021.56,2024-11-09
5259,Heliopolis,Commercial Office,1,3,262,Developer_2,Available,15051031.35,2024-10-25
5260,Zayed City,Villa,5,1,74,Developer_4,Sold,8256393.76,2024-03-01
5261,Zayed City,Retail Space,3,2,350,Developer_5,Sold,28043923.36,2024-06-18
5262,Nasr City,Duplex,3,2,116,Developer_1,Sold,4560362.8,2024-01-22
5263,Zayed City,Apartment,5,1,386,Developer_3,Sold,17971934.16,2024-09-14
5264,Zayed City,Villa,5,1,258,Developer_2,Available,26558164.51,2024-02-27
5265,6th October City,Apartment,2,2,136,Developer_3,Sold,6986663.59,2024-06-20
5266,New Cairo,Apartment,5,1,194,Developer_10,Available,8944289.59,2024-01-12
5267,Nasr City,Duplex,4,4,134,Developer_3,Sold,5445202.67,2024-07-30
5268,Downtown Cairo,Apartment,5,3,164,Developer_7,Sold,10683769.07,2024-03-29
5269,Nasr City,Commercial Office,2,1,298,Developer_6,Sold,17180554.88,2024-11-08
5270,Nasr City,Villa,5,3,323,Developer_6,Available,29997211.41,2024-03-17
5271,Downtown Cairo,Apartment,4,3,359,Developer_4,Available,24271793.76,2024-01-05
5272,6th October City,Retail Space,5,1,200,Developer_4,Sold,13806521.55,2024-09-09
5273,Heliopolis,Retail Space,1,3,322,Developer_9,Available,21091773.99,2024-10-06
5274,Zayed City,Apartment,3,2,126,Developer_7,Sold,6419823.65,2024-06-10
5275,New Cairo,Studio,4,2,433,Developer_5,Sold,25226228.55,2024-09-19
5276,Maadi,Studio,4,2,355,Developer_3,Sold,14433971.6,2024-05-08
5277,Downtown Cairo,Commercial Office,4,4,108,Developer_6,Sold,8590780.01,2024-07-08
5278,Heliopolis,Retail Space,1,2,64,Developer_3,Sold,4075597.51,2024-06-15
5279,Downtown Cairo,Studio,1,2,348,Developer_10,Sold,20223034.15,2024-12-17
5280,Zayed City,Apartment,3,1,230,Developer_2,Sold,11262710.39,2024-03-09
5281,6th October City,Retail Space,2,2,490,Developer_2,Sold,30060269.56,2024-08-23
5282,Downtown Cairo,Apartment,3,1,452,Developer_6,Sold,26064188.08,2024-04-02
5283,Zayed City,Villa,4,4,381,Developer_10,Sold,40671962.08,2024-05-21
5284,Zayed City,Retail Space,4,2,202,Developer_10,Available,17233750.06,2024-01-10
5285,6th October City,Studio,4,4,415,Developer_9,Sold,19035507.47,2024-07-01
5286,Nasr City,Duplex,3,2,488,Developer_6,Sold,18289977.08,2024-04-22
5287,Nasr City,Studio,2,3,366,Developer_6,Sold,12630484.21,2024-05-06
5288,New Cairo,Apartment,2,3,232,Developer_2,Sold,11352233.54,2024-05-24
5289,New Cairo,Villa,3,2,425,Developer_7,Sold,54047127.8,2024-06-15
5290,Nasr City,Studio,4,3,382,Developer_7,Sold,14560444.02,2024-12-02
5291,Heliopolis,Villa,3,3,371,Developer_3,Sold,33581469.83,2024-04-22
5292,Maadi,Studio,3,1,226,Developer_6,Sold,9601989.43,2024-09-24
5293,Zayed City,Commercial Office,5,4,159,Developer_10,Sold,10914980.03,2024-01-08
5294,Maadi,Apartment,5,2,67,Developer_2,Sold,3016232.95,2024-11-04
5295,Zayed City,Apartment,1,1,403,Developer_7,Sold,17669454.76,2024-12-07
5296,Nasr City,Duplex,1,4,357,Developer_5,Sold,11661643.73,2024-02-05
5297,New Cairo,Apartment,3,4,211,Developer_5,Sold,10950042.42,2024-05-16
5298,Heliopolis,Duplex,5,4,177,Developer_8,Sold,7858340.98,2024-01-19
5299,New Cairo,Apartment,4,3,454,Developer_10,Sold,23840941.45,2024-11-20
5300,Maadi,Studio,1,3,220,Developer_9,Sold,9128008.9,2024-02-09
5301,New Cairo,Studio,4,1,324,Developer_9,Available,17590645.81,2024-08-08
5302,Nasr City,Commercial Office,4,4,187,Developer_1,Sold,10494108.6,2024-03-12
5303,Heliopolis,Studio,1,1,83,Developer_3,Sold,3649637.38,2024-10-01
5304,Maadi,Villa,3,3,255,Developer_10,Sold,25123044.19,2024-10-30
5305,Heliopolis,Studio,5,3,101,Developer_2,Sold,4215419.99,2024-03-02
5306,Zayed City,Duplex,1,2,497,Developer_8,Sold,24833137.19,2024-04-06
5307,New Cairo,Retail Space,2,3,313,Developer_8,Sold,23193662.24,2024-06-17
5308,Heliopolis,Commercial Office,2,1,278,Developer_1,Sold,15204389.79,2024-12-03
5309,6th October City,Retail Space,4,1,466,Developer_8,Available,33014844.8,2024-04-12
5310,New Cairo,Retail Space,2,1,147,Developer_5,Sold,11106851.76,2024-02-15
5311,Zayed City,Villa,4,4,193,Developer_3,Sold,19381777.12,2024-01-10
5312,Heliopolis,Villa,5,1,497,Developer_10,Sold,48408294.68,2024-03-02
5313,Maadi,Apartment,1,3,254,Developer_7,Sold,11011908.89,2024-06-23
5314,Zayed City,Duplex,1,1,408,Developer_1,Sold,18862482.03,2024-02-02
5315,6th October City,Retail Space,5,3,76,Developer_1,Sold,5912975.49,2024-02-25
5316,Heliopolis,Studio,4,3,472,Developer_10,Sold,21159907.38,2024-01-03
5317,Downtown Cairo,Studio,3,2,466,Developer_4,Sold,25647117.32,2024-12-11
5318,Downtown Cairo,Apartment,2,2,274,Developer_5,Sold,15626558.2,2024-02-15
